hs_code,hs_code_2,hs_code_4,hs_code_6,hs_code_8,hs_description
04.01.50.90,04,0401,040150,04015090,شير
04.02.10.10,04,0402,040210,04021010,شیرخشک اطفال در بسته بندی های تحت خلا و یک کیلوگرم و کمترکه میزان مواد چرب آن 1/5 درصد و یا کمتر باشد
04.02.10.10,04,0402,040210,04021010,شيرخشک ا طفال در بسته بندي هاي تحت خلا و يک کيلوگرم و کمترکه ميزا ن مواد چرب ا ن يک و نيم% و يا کمتر باشد
04.02.10.20,04,0402,040210,04021020,شیر خشک صنعتی از گاو که میزان مواد چرب آن بیشتر از 1/5 درصد وزنی نباشد غیر از مذکور در جای دیگر
04.02.10.30,04,0402,040210,04021030,شیر خشك صنعتی
04.02.10.30,04,0402,040210,04021030,شير خشك صنعتي
04.02.10.90,04,0402,040210,04021090,سایر (شیرخشك صنعتی) به شكل پودر، به شكل دانه ریز (granules) یا به هر شكل جامد دیگر كه میزان مواد چرب ان بیشتر از 5/1% وزنی نباشد غیر موارد مذكور
04.02.10.90,04,0402,040210,04021090,ساير (شيرخشك صنعتي) به شكل پودر، به شكل دانه ريز (granules) يا به هر شكل جامد ديگر كه ميزان مواد چرب ان بيشتر از 5/1% وزني نباشد غير موارد مذكور
04.02.21.10,04,0402,040221,04022110,شيرخشک ا طفال در بسته بندي هاي تحت خلا و يک کيلوگرم و کمتر با ميزا ن مواد چرب ا ز5/1%بيشتر باشد
04.02.21.10,04,0402,040221,04022110,شیرخشک اطفال در بسته بندی های تحت خلا و یک کیلوگرم و کمتر با میزان مواد چرب از 5/1% بیشتر باشد
04.02.21.30,04,0402,040221,04022130,شیرخشك صنعتی
04.02.21.30,04,0402,040221,04022130,شيرخشك صنعتي
04.02.21.90,04,0402,040221,04022190,شیر و خامه شیر به شكل ریزدانه یا به هر شكل جامد دیگر غیر مذكور
04.02.21.90,04,0402,040221,04022190,شير و خامه شير به شكل ريزدانه يا به هر شكل جامد ديگر غير مذكور
04.02.29.00,04,0402,040229,04022900,شیر و خامه شیر به شکل جامدکه میزا ن مواد چرب آن بیش از 5/1% باشد، شیرین شده
04.02.29.00,04,0402,040229,04022900,شيرو خامه شير به شکل جامدکه ميزا ن موادچرب آن بيش از 5/1% باشد، شيرين شده
04.02.91.10,04,0402,040291,04029110,خامه شیر، غلیظ شده به شکل پودر، به شکل دانه ریز بدون افزودن قند و سایر شیرین کننده غیر مذکور در جای دیگر
04.02.91.11,04,0402,040291,04029111,خامه مایع به شکل پودر، به شکل دانه ریز (Granules) با به هر شکل جامد دیگری که میزان مواد چرب آن بیشتر از 10 و حداکثر 18 درصد وزنی باشد در بسته بندی کمتر از 500 گرم
04.02.91.11,04,0402,040291,04029111,خامه مایع به شکل پودر، به شکل دانه ریز(Granules) با به هر شکل جامد دیگری که میزان مواد چرب آن بیشتر از 10 و حداکثر 18 درصد وزنی باشد در بسته بندی کمتر از 500 گرم
04.02.91.12,04,0402,040291,04029112,خامه مایع که میزان مواد چرب ان بیشتر از 10 و حداکثز 18 درصد وزنی باشد در بسته بندی بیشتر از 500 گرم بدون افزودن قند و سایر مواد شیرین کننده
04.02.91.21,04,0402,040291,04029121,خامه مایع به شکل پودر، به شکل دانه ریز(Granules) با به هر شکل جامد دیگری که میزان مواد چرب آن بیشتر از 18 و حداکثر 35 درصد وزنی باشد در بسته بندی کمتر از 500 گرم
04.02.91.21,04,0402,040291,04029121,خامه مایع به شکل پودر، به شکل دانه ریز(Granules) با به هر شکل جامد دیگری که میزان مواد چرب آن بیشتر از 18 و حداکثر 35درصد وزنی باشد در بسته بندی کمتر از500 گرم
04.02.91.22,04,0402,040291,04029122,سایرخامه مایع به شکل پودر، به شکل دانه ریز(Granules) با به هر شکل جامد دیگری که میزان مواد چرب آن بیشتر از 18 و حداکثر 35درصد وزنی باشد در بسته بندی بیشتر از500 گرم
04.02.91.22,04,0402,040291,04029122,سایر خامه مایع به شکل پودر، به شکل دانه ریز(Granules) با به هر شکل جامد دیگری که میزان مواد چرب آن بیشتر از 18 و حداکثر 35درصد وزنی باشد در بسته بندی بیشتر از 500 گرم
04.02.91.32,04,0402,040291,04029132,سایرخامه مایع به شکل پودر، به شکل دانه ریز(Granules) با به هر شکل جامد دیگری که میزان مواد چرب آن بیشتر از 35 و حداکثر48 درصد وزنی باشد در بسته بیشتر از 500 گرم
04.02.91.32,04,0402,040291,04029132,سایر خامه مایع به شکل پودر، به شکل دانه ریز(Granules) با به هر شکل جامد دیگری که میزان مواد چرب آن بیشتر از 35 و حداکثر 48 درصد وزنی باشد در بسته بیشتر از 500 گرم
04.02.91.41,04,0402,040291,04029141,خامه مایع که میزان مواد چرب آن بیشتر از 48 درصد وزنی باشد بدون افزودن قند و سایر مواد شیرین کننده
04.02.91.42,04,0402,040291,04029142,سایرخامه مایع به شکل پودر، به شکل دانه ریز(Granules) با به هر شکل جامد دیگری که میزان مواد چرب آن بیشتر از 48 درصد وزنی باشد در بسته بندی بیشتر 500 گرم
04.02.91.50,04,0402,040291,04029150,خامه شیر به صورت پودر غلیظ نشده، بدون افزودن قند یا مواد شیرین کننده دیگر
04.02.91.90,04,0402,040291,04029190,سایر شیر و خامه شیر، غلیظ شده بدون افزودن قند یا سایر مواد شیرین کننده به شکل پودر، به شکل دانه ریز (Granules ) یا به هر شکل جامد
04.02.91.90,04,0402,040291,04029190,سایر شیر و خامه شیر، غلیظ شده بدون افزودن قند یا سایر مواد شیرین کننده به شکل پودر، به شکل دانه ریز (Granules) یا به هر شکل جامد
04.02.99.00,04,0402,040299,04029900,شيروخامه شيرتغليظ شده، شيرين شده (باستثناي  شکل جامدآن )
04.02.99.00,04,0402,040299,04029900,شیر و خامه شیر تغلیظ شده، شیرین شده (باستثنای شکل جامد آن)
04.03.10.90,04,0403,040310,04031090,ماست
04.03.20.90,04,0403,040320,04032090,سایر ماست تخمیر شده یا اسیدی شده (Acidified)، حتی غلیظ شده دارای شکر یا سایر مواد شیرین کننده یا طعم دهنده افزوده شده یا دارای میوه های سخت پوست یا کاکائو
04.03.90.90,04,0403,040390,04039090,دوغ، شیر و خامه بسته بندی شده کفیر و سایر شیرها و خامه های تخمیرشده، به استثنای فرآورده های مخصوص تغذیه كودكان شیرخوار
04.03.90.90,04,0403,040390,04039090,دوغ، شير و خامه بسته بندي شده کفير و ساير شيرها و خامه ها ي تخميرشده... به استثناي فرآورده هاي مخصوص تغذيه كودكان شيرخوار
04.04.10.00,04,0404,040410,04041000,آب پنير و آب پنير تغييريافته، حتي تغليظ شده يا حاوي ماده شيرين کننده
04.04.10.00,04,0404,040410,04041000,آب پنیر و آب پنیر تغییریافته، حتی تغلیظ شده یا حاوی ماده شیرین کننده
04.04.90.00,04,0404,040490,04049000,محصولات متشکل از اجزاء طبیعی تشکیل دهنده شیر، غیر مذکور یا مشمول در جای دیگر
04.04.90.00,04,0404,040490,04049000,محصولات متشکل ا ز اجزاء طبيعي تشکيل دهنده شير، غير مذکور يا مشمول در جاي ديگر
04.05.10.10,04,0405,040510,04051010,کره بسته بندي شده بصورت بسته هاي 500 گرمي و کمتر
04.05.10.10,04,0405,040510,04051010,کره بسته بندی شده به صورت بسته های 500 گرمی و کمتر
04.05.10.20,04,0405,040510,04051020,کره بسته بندی شده به صورت بسته های بیش از 500 گرم
04.05.10.20,04,0405,040510,04051020,کره بسته بند ي شده به صورت بسته هاي بيش از 500 گرم
04.05.20.00,04,0405,040520,04052000,خمیرهای لبنی برای مالیدن روی نان
04.05.90.00,04,0405,040590,04059000,مواد چرب و روغن های مشتق شده از شیر (به استثنای کره و خمیرهای لبنی برای مالیدن روی نان)
04.05.90.00,04,0405,040590,04059000,مواد چرب و روغن هاي مشتق شده ا زشير (به استثناي کره و خميرهاي لبني براي ماليدن روي نان)
04.06.10.00,04,0406,040610,04061000,پنير تازه (نگرفته يا نبسته Uncured) يا(Unripened)، همچنين پنير حاصل از آب پنير (Whey cheese)، و كشك
04.06.10.00,04,0406,040610,04061000,پنیر تازه (نگرفته یا نبسته Uncured) یا(Unripened)، همچنین پنیر حاصل از آب پنیر (Whey cheese) و كشك
04.06.20.00,04,0406,040620,04062000,پنير رنده شده يا به صورت پودر از هر نوع
04.06.20.00,04,0406,040620,04062000,پنیر رنده شده یا به صورت پودر از هر نوع
04.06.30.00,04,0406,040630,04063000,پنیر ذوب شده (Fondu) غیر از رنده شده یا پودر شده
04.06.30.00,04,0406,040630,04063000,پنير ذوب شده (Fondu) غير از رنده شده يا پودرشده
04.06.40.00,04,0406,040640,04064000,پنیر دارای رگه‌های كپك‌آبی رنگ (Blue-Veined cheese) و سایر پنیرهای حاوی رگه‌ تولید شده از طریق ركفورت پنیسیلیوم (Penicillium roqueforti)
04.06.90.00,04,0406,040690,04069000,سایر پنیر ها که در جای دیگری مذکور یا مشمول نباشد
04.06.90.00,04,0406,040690,04069000,ساير پنير ها که در جاي ديگري مذکور يا مشمول نباشد
04.07.11.11,04,0407,040711,04071111,تخم نطفه دار بوقلمون برای تولید گوشت
04.07.11.11,04,0407,040711,04071111,تخم نطفه دار بوقلمون براي توليد گوشت
04.07.11.13,04,0407,040711,04071113,تخم مرغ نطفه دار اجداد گوشتي
04.07.11.14,04,0407,040711,04071114,تخم مرغ نطفه دار مادر گوشتي
04.07.11.14,04,0407,040711,04071114,تخم مرغ نطفه دار مادر گوشتی
04.07.11.18,04,0407,040711,04071118,تخم مرغ نطفه دار جوجه يكروزه گوشتي
04.07.11.18,04,0407,040711,04071118,تخم مرغ نطفه دار جوجه یكروزه گوشتی
04.07.11.19,04,0407,040711,04071119,تخمک نطفهکدار جوجه يكروزه تخمکگذار
04.07.11.19,04,0407,040711,04071119,تخم نطفه دار جوجه یكروزه تخم گذار
04.07.11.91,04,0407,040711,04071191,تخمک نطفهکدار شترمرغ برا? تول?د مولد
04.07.11.99,04,0407,040711,04071199,سایر تخم های پرندگان، درصدف، تازه، محفوظ شده یا پخته شده
04.07.19.00,04,0407,040719,04071900,سایر تخم نطفه دار مادر و اجداد گوشتی و تخم گذار مرغ و بوقلمون
04.07.21.10,04,0407,040721,04072110,تخم خوراکی پرندگان
04.07.29.00,04,0407,040729,04072900,ساير تخم پرندگان با پوست ، تازه غير مذکور در جاي ديگر
04.07.90.00,04,0407,040790,04079000,ک ساير
04.08.11.00,04,0408,040811,04081100,زرده  تخم  خشک  کرده
04.08.11.00,04,0408,040811,04081100,زرده تخم خشک کرده
04.08.19.00,04,0408,040819,04081900,
04.08.19.00,04,0408,040819,04081900,زرده تخم مرغ تازه، پخته شده در آب یا بخار آب، قالب گیری، یخ زده یا به نحو دیگری محفوظ شده حتی اگر به آن قند یا سایر مواد شیرین کننده افزوده شده باشد.
04.08.91.00,04,0408,040891,04089100,"تخم  پرندگان , خشک  کرده , بدون  پوست"
04.08.91.00,04,0408,040891,04089100,تخم پرندگان، خشک کرده، بدون پوست
04.08.99.00,04,0408,040899,04089900,سایر اجزاء تخم پرندگان بدون پوست پخته شده در آب یا بخار آب، قالب گیری شده، یخ زده یا به نحو دیگری محفوظ شده، حتی اگر به آن قند یا سایر مواد شیرین کننده افزوده شده باشد، به استثناي خشک کرده
04.08.99.00,04,0408,040899,04089900,سایر اجزاء تخم پرندگان بدون پوست پخته شده در آب یا بخار آب، قالب گیری شده، یخ زده یا به نحو دیگری محفوظ شده، حتی اگر به آن قند یا سایر مواد شیرین کننده افزوده شده باشد، به استثنای خشک کرده
04.09.00.00,04,0409,040900,04090000,عسل طبيعي
04.09.00.00,04,0409,040900,04090000,عسل طبیعی
